FUND_ID,FUND_NAME,FUND_CLASSIFICATION,CONTROLLING_CORPORATION,MANAGING_CORPORATION,REPORT_PERIOD,INCEPTION_DATE,TARGET_POPULATION,SPECIALIZATION,SUB_SPECIALIZATION,DEPOSITS,WITHDRAWLS,INTERNAL_TRANSFERS,NET_MONTHLY_DEPOSITS,TOTAL_ASSETS,AVG_ANNUAL_MANAGEMENT_FEE,AVG_DEPOSIT_FEE,MONTHLY_YIELD,YEAR_TO_DATE_YIELD,YIELD_TRAILING_3_YRS,YIELD_TRAILING_5_YRS,AVG_ANNUAL_YIELD_TRAILING_3YRS,AVG_ANNUAL_YIELD_TRAILING_5YRS,STANDARD_DEVIATION,ALPHA,SHARPE_RATIO,LIQUID_ASSETS_PERCENT,STOCK_MARKET_EXPOSURE,FOREIGN_EXPOSURE,FOREIGN_CURRENCY_EXPOSURE,MANAGING_CORPORATION_LEGAL_ID
128,כלל תמר כספי(שקלי),תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202401,10/11/1994 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,כספי (שקלי),-1.05,2.12,16.34,13.17,284.21,0.50,0.01,0.45,0.45,5.87,6.64,1.92,1.29,0.57,0.12,0.40,86.10,0,0,0,512244146
128,כלל תמר כספי(שקלי),תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202402,10/11/1994 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,כספי (שקלי),1.49,0.54,-9.1,-8.15,276.97,0.50,0.01,0.37,0.82,6.32,6.99,02.06,1.36,0.58,0.12,0.40,85.60,0,0,0,512244146
128,כלל תמר כספי(שקלי),תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202403,10/11/1994 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,כספי (שקלי),-0.96,01.01,5.78,3.81,281.58,0.50,0.01,0.33,1.15,6.65,7.30,2.17,1.42,0.59,0.12,0.35,87.10,0,0,0,512244146
128,כלל תמר כספי(שקלי),תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202404,10/11/1994 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,כספי (שקלי),-0.2,2.68,5.55,2.67,284.93,0.50,0.01,0.28,1.44,6.93,7.59,2.26,1.47,0.59,0.12,0.25,85.20,0,0,0,512244146
128,כלל תמר כספי(שקלי),תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202405,10/11/1994 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,כספי (שקלי),0.23,1.26,-0.9,-1.93,283.91,0.50,0.01,0.36,1.80,7.31,7.95,2.38,1.54,0.60,0.12,0.24,85.70,0,0,0,512244146
128,כלל תמר כספי(שקלי),תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202406,10/11/1994 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,כספי (שקלי),0.63,2.18,8.35,6.8,291.93,0.50,0.01,0.47,2.28,7.78,8.40,2.53,1.63,0.62,0.12,0.37,86,0,0,0,512244146
128,כלל תמר כספי(שקלי),תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202407,10/11/1994 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,כספי (שקלי),-0.14,1.57,1.73,0.02,293.02,0.50,0.01,0.41,2.70,8.23,8.81,2.67,1.70,0.63,0.24,0.42,88.20,0,0,0,512244146
128,כלל תמר כספי(שקלי),תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202408,10/11/1994 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,כספי (שקלי),0.12,3.32,4.72,1.52,295.44,0.50,0.01,0.35,03.06,8.56,9.10,2.78,1.76,0.64,,0.40,89.40,0,0,0,512244146
128,כלל תמר כספי(שקלי),תגמולים ואישית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202409,10/11/1994 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,כספי (שקלי),0.97,2.23,3.85,2.59,299.09,0.50,0.01,0.40,3.47,8.96,9.52,2.90,1.84,0.64,0.24,0.44,89.40,0,0,0,512244146
152,כלל ברזל - קופה מרכזית לפיצויים,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202401,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,0.46,-0.11,-0.57,230.75,0.68,,-0.02,-0.02,1.48,9.52,0.49,1.84,3.88,-0.12,-0.02,83.10,0.21,33.19,27.09,512244146
152,כלל ברזל - קופה מרכזית לפיצויים,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202402,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,1.33,-10.03,-11.36,220.08,0.68,,0.37,0.35,2.38,9.22,0.79,1.78,3.88,-0.24,-0.04,83.20,0.29,30.58,23.46,512244146
152,כלל ברזל - קופה מרכזית לפיצויים,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202403,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0.51,3.92,-0.16,-3.57,218.01,0.68,,0.74,01.09,2.50,09.07,0.83,1.75,3.87,-0.24,-0.03,83.20,0.33,30.15,18.08,512244146
152,כלל ברזל - קופה מרכזית לפיצויים,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202404,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,-0.51,1.47,-0.17,-2.15,214.88,0.68,,-0.40,0.69,1.73,8.14,0.57,1.58,3.88,-0.12,-0.11,83,0.30,34.68,17.21,512244146
152,כלל ברזל - קופה מרכזית לפיצויים,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202405,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,0.89,-1.08,-1.97,212.76,0.68,,-0.02,0.67,0.84,7.81,0.28,1.52,3.88,-0.12,-0.15,83.10,0.25,35.77,21.69,512244146
152,כלל ברזל - קופה מרכזית לפיצויים,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202406,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,0.76,-0.03,-0.79,212.05,0.68,,0.09,0.76,0.67,7.10,0.22,1.38,3.87,-0.12,-0.19,83.10,0.23,34.78,23.72,512244146
152,כלל ברזל - קופה מרכזית לפיצויים,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202407,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,0.95,-0.09,-1.04,213.01,0.68,,1,1.77,1.47,7.15,0.49,1.39,3.87,-0.12,-0.15,83.60,0.30,34.92,22.90,512244146
152,כלל ברזל - קופה מרכזית לפיצויים,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202408,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,2.39,-0.06,-2.45,212.83,0.68,,1.12,2.91,1.91,7.61,0.63,1.48,3.89,,-0.17,82.80,0.34,29.56,23.64,512244146
152,כלל ברזל - קופה מרכזית לפיצויים,מרכזית לפיצויים,אחר,"כלל פנסיה וגמל בע""מ",202409,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,2.18,1.53,0,0.65,214.68,0.68,,0.59,3.51,2.49,7.84,0.82,1.52,3.89,-0.12,-0.09,82.80,0.37,28.75,24.93,512244146
154,הראל השתלמות כללי,קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202401,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,125.13,99.94,-72,-46.81,13144.65,0.61,,0.03,0.03,13.78,29.43,4.40,5.29,6.99,0.96,0.50,75.30,5564.09,6773.33,2963.54,512267592
154,הראל השתלמות כללי,קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202402,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,146.82,107.68,-67.77,-28.63,13343.86,0.61,,1.94,1.97,15.15,30.65,4.81,5.49,07.02,0.96,0.55,75.30,5749.84,6854.17,3009.56,512267592
154,הראל השתלמות כללי,קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202403,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,147.63,79.29,-172.39,-104.05,13533.49,0.61,,2.12,4.13,15.30,32.40,4.86,5.77,07.06,0.96,0.62,75.30,6101.38,7275.25,3274.19,512267592
154,הראל השתלמות כללי,קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202404,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,149.04,66.55,-90.46,-7.97,13315.06,0.61,,-1.37,2.71,12.01,28.73,3.85,5.18,07.09,0.96,0.50,74.90,5708.20,7047.45,3107.12,512267592
154,הראל השתלמות כללי,קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202405,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,152.73,83.3,-153.09,-83.66,13391.38,0.61,,0.99,3.72,11.28,31.57,3.63,5.64,07.05,01.08,0.55,74.90,5853.97,7230.70,3342.07,512267592
154,הראל השתלמות כללי,קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202406,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,143.9,89.71,-130.33,-76.14,13347.59,0.61,,0.57,4.31,11.18,29.71,3.60,5.34,07.02,01.08,0.52,75,5859.19,7445.14,3460.05,512267592
154,הראל השתלמות כללי,קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202407,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,159.1,85.88,-2.61,70.61,13594.65,0.61,,1.26,5.63,12.57,30.60,04.03,5.48,07.03,0.96,0.56,74.90,5968.79,7538.08,3492.79,512267592
154,הראל השתלמות כללי,קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202408,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,150.59,81.02,-126.62,-57.05,13691.62,0.61,,1,6.68,11.53,32.29,3.70,5.76,07.03,,0.55,75.20,5970.47,7570.97,3535.11,512267592
154,הראל השתלמות כללי,קרנות השתלמות,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202409,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,145.99,99.74,-175.29,-129.04,13753.76,0.61,,1.63,8.42,13.73,33.31,4.38,5.92,07.04,0.96,0.64,74.80,6154.16,7803.82,3642.64,512267592
155,"הראל קמ""פ מסלול כללי ",מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202401,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,-0.02,2.55,-0.34,-2.91,1076.60,0.62,,0.01,0.01,10.17,25.44,3.28,4.64,7.55,0.24,0.38,81.60,481.63,526.83,232.76,512267592
155,"הראל קמ""פ מסלול כללי ",מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202402,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,1.94,-0.98,-2.92,1096.45,0.62,,2.15,2.16,12.06,26.79,3.87,4.86,7.59,0.12,0.44,81.70,499.13,539.63,240.44,512267592
155,"הראל קמ""פ מסלול כללי ",מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202403,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,1.78,-0.2,-1.98,1116.23,0.62,,02.04,4.24,12.42,28.31,3.98,5.11,7.62,0.12,0.50,82.40,524.04,567.61,258.07,512267592
155,"הראל קמ""פ מסלול כללי ",מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202404,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,2.58,-0.14,-2.72,1095.73,0.62,,-1.53,2.65,9.16,24.46,2.96,4.47,7.65,0.12,0.38,82,506.01,553.61,245.21,512267592
155,"הראל קמ""פ מסלול כללי ",מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202405,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,3.87,-1.56,-5.43,1102.29,0.62,,01.03,3.71,8.72,27.39,2.83,4.96,7.62,0.24,0.43,82,511.71,562.54,259.06,512267592
155,"הראל קמ""פ מסלול כללי ",מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202406,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,03.06,-0.55,-3.61,1102.94,0.62,,0.57,4.30,8.88,25.47,2.88,4.64,7.58,0.36,0.40,82.30,515.42,572.74,263.34,512267592
155,"הראל קמ""פ מסלול כללי ",מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202407,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0.27,2.81,-0.38,-2.92,1116.34,0.62,,1.50,5.86,10.42,26.56,3.36,4.82,7.60,0.24,0.45,82.20,524.83,568.01,272.80,512267592
155,"הראל קמ""פ מסלול כללי ",מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202408,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,2.51,-0.26,-2.77,1125.38,0.62,,0.98,6.90,9.62,28.25,3.11,5.10,7.59,,0.45,82.60,527.65,574.16,280.25,512267592
155,"הראל קמ""פ מסלול כללי ",מרכזית לפיצויים,"הראל השקעות בביטוח ושירותים פיננסיים בע""מ","הראל פנסיה וגמל בע""מ",202409,12/6/1995 00:00:00,כלל האוכלוסיה,כללי,כללי,0,2.31,-0.35,-2.66,1139.69,0.62,,1.70,8.72,12.09,29.28,3.88,5.27,7.61,0.12,0.52,82.50,531.37,592.11,286.45,512267592
199,"מגדל השתלמות מסלול אשראי ואג""ח",קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202401,9/1/1996 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",2.56,5.88,-5.74,-9.06,453.17,0.62,,0.15,0.15,1.56,10.28,0.52,1.98,4.42,-0.12,0.01,82.10,0,79.44,52.57,512237744
199,"מגדל השתלמות מסלול אשראי ואג""ח",קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202402,9/1/1996 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",2.38,2.82,-4.38,-4.82,449.34,0.62,,0.27,0.42,2.29,9.83,0.76,1.89,4.41,-0.24,-0.01,81.80,0.08,79.84,46.13,512237744
199,"מגדל השתלמות מסלול אשראי ואג""ח",קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202403,9/1/1996 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",02.09,2.74,-5.47,-6.12,446.75,0.62,,0.84,1.26,2.48,9.73,0.82,1.87,4.41,-0.24,0.01,81.40,0.08,81.98,49.27,512237744
199,"מגדל השתלמות מסלול אשראי ואג""ח",קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202404,9/1/1996 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",02.06,2.2,0.66,0.52,445.54,0.62,,-0.34,0.92,1.62,8.76,0.54,1.69,4.41,-0.12,-0.06,81,0.09,79.74,46.77,512237744
199,"מגדל השתלמות מסלול אשראי ואג""ח",קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202405,9/1/1996 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",2.18,1.93,-5.86,-5.61,439.61,0.62,,-0.03,0.89,0.72,8.46,0.24,1.64,4.41,-0.12,-0.10,81,0.08,77.33,46.38,512237744
199,"מגדל השתלמות מסלול אשראי ואג""ח",קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202406,9/1/1996 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",2.21,4.35,-5.28,-7.42,432.92,0.62,,0.21,1.10,0.61,7.79,0.20,1.51,4.40,-0.12,-0.13,81.20,0.35,75.45,46.43,512237744
199,"מגדל השתלמות מסלול אשראי ואג""ח",קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202407,9/1/1996 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",2.17,2.2,-2.72,-2.75,434.39,0.62,,01.02,2.13,1.28,7.65,0.42,1.49,4.39,-0.12,-0.10,81.10,0.64,77.31,48.46,512237744
199,"מגדל השתלמות מסלול אשראי ואג""ח",קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202408,9/1/1996 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",2.27,3.39,-1.16,-2.28,436.85,0.62,,1.14,3.30,1.45,8.22,0.48,1.59,4.41,,-0.12,81.20,0.62,76.49,45.24,512237744
199,"מגדל השתלמות מסלול אשראי ואג""ח",קרנות השתלמות,"שלמה אליהו אחזקות בע""מ","מגדל מקפת קרנות פנסיה וקופות גמל בע""מ",202409,9/1/1996 00:00:00,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",2.52,3.96,-0.4,-1.84,437.56,0.62,,0.63,3.95,2.25,8.54,0.74,1.65,4.42,-0.12,-0.03,81.30,0.59,76.65,45.19,512237744
211,"הפניקס גמל אג""ח עד 15% מניות",תגמולים ואישית לפיצויים,"הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ",202401,1/1/1970 00:00:00,כלל האוכלוסיה,"אג""ח",משולב מניות,1.77,14.49,-35.67,-48.39,2496.57,0.59,0.01,0.31,0.31,6.98,20.80,2.27,3.85,4.83,0.96,0.39,74.50,286.06,792.77,446.93,513026484
211,"הפניקס גמל אג""ח עד 15% מניות",תגמולים ואישית לפיצויים,"הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ",202402,1/1/1970 00:00:00,כלל האוכלוסיה,"אג""ח",משולב מניות,1.42,12.08,-30.42,-41.08,2473.90,0.59,0.01,0.77,01.08,5.90,20.63,1.93,3.82,4.82,0.84,0.39,74.30,274.63,778.17,451.35,513026484
211,"הפניקס גמל אג""ח עד 15% מניות",תגמולים ואישית לפיצויים,"הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ",202403,1/1/1970 00:00:00,כלל האוכלוסיה,"אג""ח",משולב מניות,1.66,9.36,-31.18,-38.88,2464.20,0.59,0.01,1.24,2.34,6.81,21.28,2.22,3.93,4.84,0.96,0.44,73.90,291.89,812.90,461.93,513026484
211,"הפניקס גמל אג""ח עד 15% מניות",תגמולים ואישית לפיצויים,"הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ",202404,1/1/1970 00:00:00,כלל האוכלוסיה,"אג""ח",משולב מניות,01.07,7.16,-27.41,-33.5,2416.86,0.59,0.01,-0.52,1.80,5.58,19.53,1.83,3.63,4.85,0.96,0.34,73.40,281.89,823.05,436.50,513026484
211,"הפניקס גמל אג""ח עד 15% מניות",תגמולים ואישית לפיצויים,"הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ",202405,1/1/1970 00:00:00,כלל האוכלוסיה,"אג""ח",משולב מניות,2.43,9.18,-41.78,-48.53,2379.22,0.59,0.01,0.50,2.31,4.72,20.60,1.55,3.82,4.84,0.96,0.36,73.70,280,793.83,448.93,513026484
211,"הפניקס גמל אג""ח עד 15% מניות",תגמולים ואישית לפיצויים,"הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ",202406,1/1/1970 00:00:00,כלל האוכלוסיה,"אג""ח",משולב מניות,2.75,14.67,-41.9,-53.82,2333.69,0.59,0.01,0.40,2.72,4.72,19.57,1.55,3.64,4.82,0.96,0.33,73.40,262.60,756.37,451.40,513026484
211,"הפניקס גמל אג""ח עד 15% מניות",תגמולים ואישית לפיצויים,"הפניקס אחזקות בע""מ","הפניקס פנסיה וגמל בע""מ ",202407,1/1/1970 00:00:00,כלל האוכלוסיה,"אג""ח",משולב מניות,0,0,0,0,0,0.59,0.01,0,2.72,4.15,18.67,1.36,3.48,4.82,0.84,0.28,,,,,513026484
223,"מיטב גמל אשראי ואג""ח",תגמולים ואישית לפיצויים,"מיטב דש השקעות בע""מ","מיטב גמל ופנסיה בע""מ",202401,10/26/1994 12:00:00 AM,כלל האוכלוסיה,מתמחים בניהול אקטיבי,"אשראי ואג""ח",0.41,3.93,44.71,41.19,1050.24,0.52,0.13,0.30,0.30,10.31,20.29,3.32,3.76,3.10,1.68,0.63,80.80,0,246.72,112.77,512065202
